file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z
t096.tif,Cell type 1_211001,460.002,119.598,20.65928571428571428571428571,15.7551,15.2551,15.7222,16.6062,12.3702,18.0686
t096.tif,Cell type 1_101000,121.903,314.801,16.31342857142857142857142857,18.757,17.9165,17.228,13.9903,14.0271,10.3199
t096.tif,Cell type 1_101001,191.356,318.49,13.58007142857142857142857143,18.7062,18.0531,16.7729,13.2223,15.4996,11.171
t096.tif,Cell type 1_210110,505.659,158.696,16.51957142857142857142857143,16.7937,17.4944,16.0694,12.749,9.00032,14.4876
t096.tif,Cell type 1_210111,547.059,221.52,17.143,16.0739,16.7346,15.9006,12.7862,8.42102,14.2189
t096.tif,Cell type 1_200100,265.829,241.757,7.179214285714285714285714286,17.174,15.1517,15.8198,11.5771,3.18467,12.1168
t096.tif,Cell type 1_200101,354.221,261.93,7.602157142857142857142857143,17.4303,15.3828,15.7419,11.748,3.15653,11.3563
t096.tif,Cell type 1_200110,383.106,330.671,8.442985714285714285714285714,18.4663,15.0083,16.6383,11.2842,2.97974,10.1902
t096.tif,Cell type 1_200111,457.976,346.609,9.3641,18.4389,15.0083,16.043,12.8345,3.60957,11.6332
t096.tif,Cell type 1_111010,242.067,184.219,15.259,16.534,19.6723,16.0739,10.7915,10.6524,16.509
t096.tif,Cell type 1_111011,325.778,170.028,13.58935714285714285714285714,16.2225,19.3703,15.3346,9.9393,11.0548,16.2667
t096.tif,Cell type 1_201000,257.669,407.59,11.10901428571428571428571429,16.5473,15.5342,16.013,15.7217,9.74152,14.7557
t096.tif,Cell type 1_201001,313.078,371.071,7.938314285714285714285714286,16.4724,15.6385,16.168,15.4406,10.3301,14.4703
t096.tif,Cell type 1_110110,317.028,139.884,24.47185714285714285714285714,17.1666,16.2487,16.2297,13.6624,12.6998,14.6806
t096.tif,Cell type 1_110111,355.549,163.228,18.81814285714285714285714286,16.8396,15.8586,16.0595,13.3149,12.5608,14.8867
t096.tif,Cell type 1_210000,271.384,109.96,17.13085714285714285714285714,18.325,17.6237,16.4277,12.5798,6.72955,15.4889
t096.tif,Cell type 1_210001,337.195,107.618,12.9117,17.8557,17.6668,15.5632,12.9641,6.35763,14.3623
t096.tif,Cell type 1_100000,114.31,255.476,16.76457142857142857142857143,17.6572,18.6429,16.7274,10.2234,10.3599,13.1306
t096.tif,Cell type 1_100001,146.011,248.577,11.09107142857142857142857143,17.0521,18.5988,16.1436,9.79984,9.93367,13.6501
t096.tif,Cell type 1_110000,137.667,229.533,21.634,19.035,16.3456,16.7883,13.5585,13.3413,15.8259
t096.tif,Cell type 1_110001,189.744,187.115,17.72057142857142857142857143,18.1382,16.617,17.0765,13.8888,13.1936,14.9282
t096.tif,Cell type 1_110100,193.635,156.566,22.69057142857142857142857143,17.8535,15.9427,16.4805,12.3183,11.3039,15.2178
t096.tif,Cell type 1_110101,268.79,134.377,22.08371428571428571428571429,17.5409,16.0697,16.8485,12.4665,11.0933,15.2348
t096.tif,Cell type 1_211110,546.753,203.209,24.89828571428571428571428571,16.9646,16.0333,14.7869,14.2327,14.3596,16.7103
t096.tif,Cell type 1_211111,593.781,258.85,21.59542857142857142857142857,16.7379,16.3825,15.8076,14.3774,13.5933,17.1335
t096.tif,Cell type 1_100100,138.985,193.067,13.26285714285714285714285714,17.8187,14.8177,17.8187,11.5653,9.31339,14.6592
t096.tif,Cell type 1_100101,185.445,199.61,8.415942857142857142857142857,17.0371,14.8562,17.0371,14.1498,9.39431,14.8738
t096.tif,Cell type 1_101110,260.141,359.683,16.44142857142857142857142857,16.0203,18.5565,16.0203,12.3622,13.3941,10.1693
t096.tif,Cell type 1_101111,333.683,376.785,12.9814,16.8066,19.0743,16.7505,12.8602,12.7931,10.3004
t096.tif,Cell type 1_100110,207.697,237.677,11.2219,18.2101,15.3099,17.3664,13.6414,9.57228,15.1717
t096.tif,Cell type 1_100111,287.125,247.812,11.62792857142857142857142857,18.1743,15.2767,17.9846,13.1333,9.9579,14.373
t096.tif,Cell type 1_100010,166.323,257.828,17.14571428571428571428571429,16.5571,19.5225,16.2968,10.7331,11.2659,13.0617
t096.tif,Cell type 1_100011,242.135,253.72,16.96685714285714285714285714,17.1588,18.4051,16.2981,11.7329,10.3787,13.1904
t096.tif,Cell type 1_111100,296.187,174.77,7.642742857142857142857142857,19.6809,16.3305,14.6343,10.2685,9.57531,14.6195
t096.tif,Cell type 1_111101,393.177,189.322,7.792328571428571428571428571,19.9104,16.1133,14.008,11.9694,9.75406,15.1174
t096.tif,Cell type 1_201110,448.02,413.411,16.17071428571428571428571429,17.4941,15.8948,16.4547,14.146,4.35763,13.3642
t096.tif,Cell type 1_201111,513.485,399.56,16.42071428571428571428571429,16.8248,15.6755,16.6541,14.658,4.82853,13.7576
t096.tif,Cell type 1_211100,508.684,133.06,21.73171428571428571428571429,17.1726,16.0415,15.0706,16.2362,14.9009,17.9921
t096.tif,Cell type 1_211101,567.244,170.976,18.24771428571428571428571429,16.3427,16.1205,15.3735,16.1798,14.7144,17.8796
t096.tif,Cell type 1_101100,158.786,369.851,14.05241428571428571428571429,17.2836,20.18,16.5373,12.0711,12.688,8.46922
t096.tif,Cell type 1_101101,217.751,397.291,13.88221428571428571428571429,17.4928,19.6534,16.8504,12.8293,13.1938,8.7311
t096.tif,Cell type 1_111110,374.289,138.931,12.88857142857142857142857143,18.3835,15.5798,13.8851,9.75732,12.9169,18.0731
t096.tif,Cell type 1_111111,455.561,185.461,11.20408571428571428571428571,18.2625,16.2242,12.6861,9.4878,12.5304,18.7883
t096.tif,Cell type 1_201100,358.358,384.341,7.727557142857142857142857143,17.1853,14.7199,15.6408,12.7147,3.00633,15.1215
t096.tif,Cell type 1_201101,438.21,396.96,10.30121428571428571428571429,16.4615,15.5344,16.0186,12.4563,3.67821,14.6968
t097.tif,Cell type 1_310,429.466,343.255,21.87757142857142857142857143,23.6824,22.3931,23.1642,12.2254,9.32015,14.1893
t097.tif,Cell type 1_3001,565.031,351.956,14.08965714285714285714285714,13.5825,18.5033,11.6957,3.36133,6.96623,12.596
t097.tif,Cell type 1_21010,401.406,100.443,11.86484285714285714285714286,21.8231,21.7994,21.0037,14.063,6.84115,12.7038
t097.tif,Cell type 1_4100,349.573,238.99,14.62428571428571428571428571,24.9091,22.0718,19.2614,12.7272,9.39608,13.8829
t097.tif,Cell type 1_4101,366.924,319.58,15.77228571428571428571428571,23.486,21.7104,19.9296,15.7174,12.49,15.3586
t097.tif,Cell type 1_4110,457.793,317.181,16.09814285714285714285714286,22.6051,19.3009,22.5413,17.4361,9.4583,13.7303
t097.tif,Cell type 1_4111,457.383,236.245,15.585,22.8757,19.4582,22.8757,13.9974,9.88884,15.1517
t097.tif,Cell type 1_3110,513.487,382.53,21.25542857142857142857142857,20.6139,18.5244,19.9155,8.66836,10.2697,13.9594
t097.tif,Cell type 1_3111,560.388,295.852,21.95885714285714285714285714,21.0741,19.2112,19.3644,7.94118,10.0638,14.0851
t097.tif,Cell type 1_40001,272.891,329.202,22.43057142857142857142857143,15.8017,19.9757,15.8017,16.702,13.777,16.5832
t097.tif,Cell type 1_40100,296.982,226.824,21.96057142857142857142857143,14.6899,20.5657,12.0699,18.668,15.1773,22.1061
t097.tif,Cell type 1_40101,375.168,282.372,21.78328571428571428571428571,15.846,20.725,12.2213,17.4929,15.6938,20.8346
t097.tif,Cell type 1_40010,327.702,384.944,20.19757142857142857142857143,19.5212,20.4565,18.3853,17.282,10.9923,17.3921
t097.tif,Cell type 1_40011,397.224,391.037,22.43214285714285714285714286,18.7737,20.5461,18.0757,15.8221,9.82168,16.0043
t097.tif,Cell type 1_40110,393.601,204.069,24.17471428571428571428571429,17.1943,20.907,8.21351,15.62,12.7094,17.9349
t097.tif,Cell type 1_40111,450.377,242.178,24.49271428571428571428571429,17.2722,20.7862,7.56138,18.5815,17.3583,16.3621
t097.tif,Cell type 1_30000,443.707,265.891,8.571357142857142857142857143,10.014,18.8153,10.014,4.32994,11.1352,14.5697
t097.tif,Cell type 1_30001,508.187,300.224,9.1542,10.0673,18.577,10.0673,6.15236,8.26444,15.2662
t097.tif,Cell type 1_30110,597.561,302.743,15.00742857142857142857142857,13.9178,17.5281,8.84817,5.99402,9.7325,15.027
t097.tif,Cell type 1_30111,589.84,216.896,14.25831428571428571428571429,13.1522,18.0481,9.33424,6.53025,9.17403,18.1207
t097.tif,Cell type 1_200010,209.058,346.156,7.947942857142857142857142857,16.9221,17.359,16.4301,12.9375,3.38479,13.4935
t097.tif,Cell type 1_200011,277.866,314.23,9.501657142857142857142857143,17.4216,17.4677,16.9055,12.7684,3.71651,12.8425
t097.tif,Cell type 1_200000,157.991,300.964,8.354771428571428571428571429,16.6717,17.397,16.6717,13.8641,6.6628,12.6742
t097.tif,Cell type 1_200001,215.555,268.333,7.648942857142857142857142857,16.9759,17.6211,16.8532,12.6951,5.86621,12.4129
t097.tif,Cell type 1_210010,351.121,106.746,18.27257142857142857142857143,17.784,17.4128,16.6481,14.9259,7.70493,15.8896
t097.tif,Cell type 1_210011,439.839,130.588,16.61528571428571428571428571,18.2314,17.0865,16.7223,14.7203,6.89175,14.7123
t097.tif,Cell type 1_110010,173.517,210.373,24.99571428571428571428571429,19.4413,16.2592,15.7153,15.4353,12.4836,15.2095
t097.tif,Cell type 1_110011,235.502,198.904,25.53271428571428571428571429,19.8596,15.9808,16.8767,16.0866,11.5601,16.0888
t097.tif,Cell type 1_30100,482.419,124.202,11.74075714285714285714285714,10.3832,19.444,9.71024,13.4507,14.2521,18.0591
t097.tif,Cell type 1_30101,516.783,186.062,8.5388,10.3033,19.444,9.26618,12.5344,12.6897,17.7108
t097.tif,Cell type 1_111000,202.282,141.307,13.64592857142857142857142857,16.5544,19.1018,15.1558,11.1942,11.4508,16.1714
t097.tif,Cell type 1_111001,254.397,162.571,9.357342857142857142857142857,15.9004,19.6487,15.6965,11.1979,11.1353,16.0254
t097.tif,Cell type 1_201010,316.397,427.525,13.60781428571428571428571429,17.1339,16.2056,16.8695,14.8218,10.0903,13.4589
t097.tif,Cell type 1_201011,388.909,423.255,15.27885714285714285714285714,17.422,16.1486,16.775,14.9211,10.1745,14.0837
t097.tif,Cell type 1_101010,157.828,348.97,20.585,19.4246,17.8944,16.9413,14.6658,13.7631,12.8902
t097.tif,Cell type 1_101011,243.314,390.141,21.07,19.1089,17.896,16.7749,14.0493,13.6507,11.624
t097.tif,Cell type 1_211010,443.191,151.649,25.32242857142857142857142857,14.8819,15.5149,14.6218,15.6878,12.9631,15.8216
t097.tif,Cell type 1_211011,502.739,188.658,24.60257142857142857142857143,16.463,15.6434,16.1901,15.8046,13.8733,16.5392
t097.tif,Cell type 1_211000,384.049,121.681,24.36242857142857142857142857,15.91,15.4925,15.91,17.0666,12.2011,17.7932
t097.tif,Cell type 1_211001,455.615,122.696,20.74257142857142857142857143,15.7551,15.2551,15.7222,16.6726,12.5209,18.3785
t097.tif,Cell type 1_101000,123.79,306.505,16.86557142857142857142857143,18.757,17.9165,17.228,14.0196,14.104,10.39
t097.tif,Cell type 1_101001,189.564,319.323,13.41785714285714285714285714,18.7062,18.0531,16.7729,13.1554,15.5754,11.1603
t097.tif,Cell type 1_210110,509.014,161.186,16.367,16.7937,17.4944,16.0694,12.8151,9.08878,14.682
t097.tif,Cell type 1_210111,548.947,224.283,17.55728571428571428571428571,16.0739,16.7346,15.9006,13.0212,8.56595,14.228
t097.tif,Cell type 1_200100,269.597,241.995,7.331442857142857142857142857,17.174,15.1517,15.8198,11.5261,3.02248,12.0564
t097.tif,Cell type 1_200101,357.945,269.568,7.727657142857142857142857143,17.4303,15.3828,15.7419,11.7463,3.1834,11.5417
t097.tif,Cell type 1_200110,385.08,331.064,8.777385714285714285714285714,18.4663,15.0083,16.6383,11.27,3.1657,10.3088
t097.tif,Cell type 1_200111,461.45,349.296,9.4401,18.4389,15.0083,16.043,12.8814,3.60047,11.5776
t097.tif,Cell type 1_111010,248.956,184.11,14.70614285714285714285714286,16.534,19.6723,16.0739,10.5302,10.8682,16.588
t097.tif,Cell type 1_111011,327.97,168.648,13.5539,16.2225,19.3703,15.3346,10.2338,11.2058,16.4192
t097.tif,Cell type 1_201000,251.544,407.35,11.26512857142857142857142857,16.5473,15.5342,16.013,15.862,9.58905,14.7833
t097.tif,Cell type 1_201001,299.365,369.261,7.846814285714285714285714286,16.4724,15.6385,16.168,15.5844,10.6009,14.6098
t097.tif,Cell type 1_110110,323.74,140.346,23.82514285714285714285714286,17.1666,16.2487,16.2297,13.7662,12.8862,14.5825
t097.tif,Cell type 1_110111,358.268,161.224,19.31,16.8396,15.8586,16.0595,13.3553,12.5579,14.949
t097.tif,Cell type 1_210000,274.319,111.057,17.77085714285714285714285714,18.325,17.6237,16.4277,12.6591,6.79167,15.559
t097.tif,Cell type 1_210001,335.343,110.084,12.67481428571428571428571429,17.8557,17.6668,15.5632,12.8262,6.383,14.2905
t097.tif,Cell type 1_100000,114.785,251.428,16.67842857142857142857142857,17.6572,18.6429,16.7274,10.2811,10.5939,13.0377
t097.tif,Cell type 1_100001,138.748,256.741,11.30865714285714285714285714,17.0521,18.5988,16.1436,9.73818,10.0278,13.5472
t097.tif,Cell type 1_110000,135.199,219.37,21.12957142857142857142857143,19.035,16.3456,16.7883,13.7993,13.2143,15.9242
t097.tif,Cell type 1_110001,200.099,181.903,17.39571428571428571428571429,18.1382,16.617,17.0765,14.0454,13.2304,15.0644
t097.tif,Cell type 1_110100,199.707,153.241,22.47242857142857142857142857,17.8535,15.9427,16.4805,12.3433,11.5493,15.3142
t097.tif,Cell type 1_110101,271.355,140.837,22.65342857142857142857142857,17.5409,16.0697,16.8485,12.5738,11.2014,15.377
t097.tif,Cell type 1_211110,547.685,206.183,24.67728571428571428571428571,16.9646,16.0333,14.7869,14.232,14.3866,17.0567
t097.tif,Cell type 1_211111,592.183,254.15,21.27228571428571428571428571,16.7379,16.3825,15.8076,14.3947,13.6635,17.0563
t097.tif,Cell type 1_100100,147.926,184.129,12.32755714285714285714285714,17.8187,14.8177,17.8187,11.4217,9.38091,14.8568
t097.tif,Cell type 1_100101,185.312,206.4,7.886671428571428571428571429,17.0371,14.8562,17.0371,14.2076,9.41076,14.8153
t097.tif,Cell type 1_101110,253.175,362.741,16.47285714285714285714285714,16.0203,18.5565,16.0203,12.4071,13.3496,10.2238
t097.tif,Cell type 1_101111,330.041,378.986,12.53372857142857142857142857,16.8066,19.0743,16.7505,12.8344,12.9085,10.1569
t097.tif,Cell type 1_100110,210.997,241.706,11.59321428571428571428571429,18.2101,15.3099,17.3664,13.9628,9.4225,15.418
t097.tif,Cell type 1_100111,287.848,254.076,11.63708571428571428571428571,18.1743,15.2767,17.9846,13.2246,9.96735,14.4574
t097.tif,Cell type 1_100010,171.442,248.21,16.77871428571428571428571429,16.5571,19.5225,16.2968,10.7721,11.2008,13.0981
t097.tif,Cell type 1_100011,252.334,254.017,16.79714285714285714285714286,17.1588,18.4051,16.2981,11.9403,10.4403,13.3362
t097.tif,Cell type 1_111100,304.084,175.892,7.5296,19.6809,16.3305,14.6343,10.3176,9.61458,14.71
t097.tif,Cell type 1_111101,396.069,191.537,8.050257142857142857142857143,19.9104,16.1133,14.008,12.0354,9.70814,15.0505
t097.tif,Cell type 1_201110,441.089,415.104,16.18714285714285714285714286,17.4941,15.8948,16.4547,14.2225,4.38529,13.2985
t097.tif,Cell type 1_201111,512.455,401.644,16.69185714285714285714285714,16.8248,15.6755,16.6541,14.6696,4.82524,13.7295
t097.tif,Cell type 1_211100,507.649,130.786,21.67857142857142857142857143,17.1726,16.0415,15.0706,16.1631,14.8947,18.1199
t097.tif,Cell type 1_211101,570.433,172.102,18.65914285714285714285714286,16.3427,16.1205,15.3735,16.2978,14.5118,18.057
t097.tif,Cell type 1_101100,153.757,365.652,14.46342857142857142857142857,17.2836,20.18,16.5373,12.1582,12.7306,8.52416
t097.tif,Cell type 1_101101,212.908,394.66,14.24084285714285714285714286,17.4928,19.6534,16.8504,12.9208,13.0973,8.74904
t097.tif,Cell type 1_111110,376.915,146.116,12.51572857142857142857142857,18.3835,15.5798,13.8851,9.77506,13.0348,18.0905
t097.tif,Cell type 1_111111,458.413,184.57,11.64925714285714285714285714,18.2625,16.2242,12.6861,9.39023,12.5349,18.8224
t097.tif,Cell type 1_201100,357.483,380.437,7.647528571428571428571428571,17.1853,14.7199,15.6408,12.9661,3.14657,15.1927
t097.tif,Cell type 1_201101,433.06,400.55,10.60767142857142857142857143,16.4615,15.5344,16.0186,12.5512,3.6749,14.7057
t097.tif,Cell type 1_400000,182.506,297.721,22.11271428571428571428571429,12.6115,15.5519,12.1903,15.9049,14.1208,18.9253
t097.tif,Cell type 1_400001,229.916,295.51,22.53457142857142857142857143,11.5265,15.8655,11.5265,15.8943,14.0746,18.6911
t098.tif,Cell type 1_310,428.208,351.205,21.74057142857142857142857143,23.6824,22.3931,23.1642,12.2143,9.64191,14.7881
t098.tif,Cell type 1_3001,567.017,346.933,13.9076,13.5825,18.5033,11.6957,3.45585,7.03603,13.1972
t098.tif,Cell type 1_21010,403.985,105.203,11.3204,21.8231,21.7994,21.0037,14.235,7.00648,12.6706
t098.tif,Cell type 1_4100,348.427,240.658,14.91857142857142857142857143,24.9091,22.0718,19.2614,12.7209,9.37629,13.9432
t098.tif,Cell type 1_4101,368.282,318.805,15.89742857142857142857142857,23.486,21.7104,19.9296,15.7397,12.5244,15.3741
t098.tif,Cell type 1_4110,455.774,324.182,15.78828571428571428571428571,22.6051,19.3009,22.5413,17.3816,9.54977,13.8931
t098.tif,Cell type 1_4111,455.786,245.776,15.68871428571428571428571429,22.8757,19.4582,22.8757,14.0441,10.0157,15.1684
t098.tif,Cell type 1_3110,518.663,382.946,21.563,20.6139,18.5244,19.9155,8.89301,10.5855,14.3994
t098.tif,Cell type 1_3111,561.648,292.527,21.74985714285714285714285714,21.0741,19.2112,19.3644,8.01119,10.3535,13.9506
t098.tif,Cell type 1_40001,263.506,332.161,22.81871428571428571428571429,15.8017,19.9757,15.8017,16.8293,13.8207,16.6963
t098.tif,Cell type 1_40100,292.728,220.323,21.32828571428571428571428571,14.6899,20.5657,12.0699,18.6259,14.7898,22.3139
t098.tif,Cell type 1_40101,399.545,285.352,23.25385714285714285714285714,15.846,20.725,12.2213,17.6626,16.5241,20.5058
t098.tif,Cell type 1_40011,409.035,390.774,21.83314285714285714285714286,18.7737,20.5461,18.0757,15.9478,9.82424,16.2434
t098.tif,Cell type 1_40110,383.983,206.423,23.536,17.1943,20.907,8.21351,15.9615,12.6355,18.1778
t098.tif,Cell type 1_40111,452.637,236.103,23.78342857142857142857142857,17.2722,20.7862,7.56138,18.1315,17.5097,16.2775
t098.tif,Cell type 1_30000,448.078,274.269,8.263242857142857142857142857,10.014,18.8153,10.014,4.27407,11.1743,14.7069
t098.tif,Cell type 1_30001,515.043,301.027,8.950742857142857142857142857,10.0673,18.577,10.0673,6.81365,8.63874,15.0496
t098.tif,Cell type 1_30110,601.113,295.861,15.88771428571428571428571429,13.9178,17.5281,8.84817,6.2104,9.60893,15.2368
t098.tif,Cell type 1_30111,584.729,212.956,12.91825714285714285714285714,13.1522,18.0481,9.33424,6.5922,9.11877,18.0035
t098.tif,Cell type 1_200010,215.452,353.504,8.251928571428571428571428571,16.9221,17.359,16.4301,12.8967,3.334,13.6467
t098.tif,Cell type 1_200011,282.553,321.478,9.7684,17.4216,17.4677,16.9055,12.7684,3.71651,12.8425
t098.tif,Cell type 1_200000,157.984,306.73,8.585371428571428571428571429,16.6717,17.397,16.6717,13.9196,6.79211,12.6398
t098.tif,Cell type 1_200001,219.754,276.122,7.621242857142857142857142857,16.9759,17.6211,16.8532,12.7336,5.82659,12.5047
t098.tif,Cell type 1_210010,352.7,102.146,17.10814285714285714285714286,17.784,17.4128,16.6481,15.0396,7.66083,16.0112
t098.tif,Cell type 1_210011,433.173,123.706,16.45414285714285714285714286,18.2314,17.0865,16.7223,14.8188,7.06312,14.8904
t098.tif,Cell type 1_110010,172.904,208.486,24.50614285714285714285714286,19.4413,16.2592,15.7153,15.6305,12.46,15.2928
t098.tif,Cell type 1_110011,232.667,191.662,25.22671428571428571428571429,19.8596,15.9808,16.8767,16.1173,12.0614,16.1389
t098.tif,Cell type 1_30100,482.019,127.935,11.3853,10.3832,19.444,9.71024,13.4972,14.5232,18.1191
t098.tif,Cell type 1_30101,519.957,179.586,8.790928571428571428571428571,10.3033,19.444,9.26618,12.5535,12.8173,18.2723
t098.tif,Cell type 1_111000,202.798,138.921,13.23711428571428571428571429,16.5544,19.1018,15.1558,11.2263,11.451,16.1539
t098.tif,Cell type 1_111001,250.429,168.576,8.955985714285714285714285714,15.9004,19.6487,15.6965,11.1349,10.9579,16.1528
t098.tif,Cell type 1_201010,316.438,429.284,14.02524285714285714285714286,17.1339,16.2056,16.8695,14.7735,10.1459,13.4959
t098.tif,Cell type 1_201011,390.982,419.649,15.39928571428571428571428571,17.422,16.1486,16.775,15.0258,10.0907,14.1412
t098.tif,Cell type 1_101010,155.64,346.366,20.227,19.4246,17.8944,16.9413,14.553,13.7927,12.931
t098.tif,Cell type 1_101011,245.757,391.922,21.00614285714285714285714286,19.1089,17.896,16.7749,14.0959,13.6241,11.6405
t098.tif,Cell type 1_211010,432.405,150.599,24.85985714285714285714285714,14.8819,15.5149,14.6218,15.939,13.011,15.8604
t098.tif,Cell type 1_211011,494.336,182.328,24.63414285714285714285714286,16.463,15.6434,16.1901,15.8976,13.8542,16.518
t098.tif,Cell type 1_211000,375.271,116.697,23.39114285714285714285714286,15.91,15.4925,15.91,17.2409,12.4228,18.1022
t098.tif,Cell type 1_211001,445.302,121.238,20.97114285714285714285714286,15.7551,15.2551,15.7222,16.7103,12.6061,18.41
t098.tif,Cell type 1_101000,120.126,298.983,17.00371428571428571428571429,18.757,17.9165,17.228,14.1008,14.2068,10.3865
t098.tif,Cell type 1_101001,190.956,319.63,14.04895714285714285714285714,18.7062,18.0531,16.7729,13.1246,15.4686,11.3226
t098.tif,Cell type 1_210110,504.966,159.899,16.35914285714285714285714286,16.7937,17.4944,16.0694,13.052,9.25579,14.7407
t098.tif,Cell type 1_210111,541.47,218.609,17.48128571428571428571428571,16.0739,16.7346,15.9006,13.0988,8.62541,14.0593
t098.tif,Cell type 1_200100,275.704,259.576,7.139071428571428571428571429,17.174,15.1517,15.8198,11.578,3.0931,12.0652
t098.tif,Cell type 1_200101,361.947,276.671,7.877928571428571428571428571,17.4303,15.3828,15.7419,11.7845,3.19633,11.5642
t098.tif,Cell type 1_200110,386.357,334.656,9.1429,18.4663,15.0083,16.6383,11.3011,3.21053,10.2871
t098.tif,Cell type 1_200111,460.233,351.222,9.784085714285714285714285714,18.4389,15.0083,16.043,12.9106,3.70863,11.755
t098.tif,Cell type 1_111010,250.692,183.386,14.19067142857142857142857143,16.534,19.6723,16.0739,10.9176,11.1158,16.8463
t098.tif,Cell type 1_111011,323.034,165.95,13.44787142857142857142857143,16.2225,19.3703,15.3346,10.233,11.2354,16.5237
t098.tif,Cell type 1_201000,245.313,409.284,12.00604285714285714285714286,16.5473,15.5342,16.013,15.8659,9.52707,15.1998
t098.tif,Cell type 1_201001,295.23,378.877,7.936628571428571428571428571,16.4724,15.6385,16.168,15.7793,10.6296,14.6704
t098.tif,Cell type 1_110110,320.147,133.471,23.61014285714285714285714286,17.1666,16.2487,16.2297,13.9175,12.8613,14.6834
t098.tif,Cell type 1_110111,355.945,159.303,19.05771428571428571428571429,16.8396,15.8586,16.0595,13.5217,12.5721,14.9297
t098.tif,Cell type 1_210000,274.511,108.701,17.23557142857142857142857143,18.325,17.6237,16.4277,12.7274,6.904,15.5936
t098.tif,Cell type 1_210001,332.978,109.704,12.55444285714285714285714286,17.8557,17.6668,15.5632,12.9401,6.39169,14.4334
t098.tif,Cell type 1_100000,116.275,247.392,16.31328571428571428571428571,17.6572,18.6429,16.7274,10.1964,10.6378,12.9768
t098.tif,Cell type 1_100001,140.036,255.063,10.38318571428571428571428571,17.0521,18.5988,16.1436,9.6696,10.1118,13.6076
t098.tif,Cell type 1_110000,132.592,220.79,20.94371428571428571428571429,19.035,16.3456,16.7883,13.7993,13.2143,15.9242
t098.tif,Cell type 1_110001,203.896,180.096,17.38828571428571428571428571,18.1382,16.617,17.0765,14.0953,13.2093,15.1084
t098.tif,Cell type 1_110100,201.641,150.803,21.82728571428571428571428571,17.8535,15.9427,16.4805,12.3997,11.7744,15.5863
t098.tif,Cell type 1_110101,270.414,132.516,22.433,17.5409,16.0697,16.8485,12.5645,11.4569,15.4549
t098.tif,Cell type 1_211110,544.953,200.954,24.942,16.9646,16.0333,14.7869,14.223,14.3882,17.0825
t098.tif,Cell type 1_211111,594.644,245.317,21.01771428571428571428571429,16.7379,16.3825,15.8076,14.4211,13.674,17.0707
t098.tif,Cell type 1_100100,150.147,182.273,12.18244285714285714285714286,17.8187,14.8177,17.8187,11.1926,9.55466,14.9882
t098.tif,Cell type 1_100101,186.476,210.521,7.835457142857142857142857143,17.0371,14.8562,17.0371,14.1811,9.36923,14.8318
t098.tif,Cell type 1_101110,257.572,358.036,16.22285714285714285714285714,16.0203,18.5565,16.0203,12.3738,13.3091,10.286
t098.tif,Cell type 1_101111,325.566,381.175,12.93525714285714285714285714,16.8066,19.0743,16.7505,12.8184,12.9263,10.0848
t098.tif,Cell type 1_100110,214.92,243.267,11.09235714285714285714285714,18.2101,15.3099,17.3664,14.1547,9.43007,15.5612
t098.tif,Cell type 1_100111,287.76,260.39,11.54842857142857142857142857,18.1743,15.2767,17.9846,13.9591,10.005,14.86
t098.tif,Cell type 1_100010,176.427,243.087,16.83342857142857142857142857,16.5571,19.5225,16.2968,10.7476,11.3054,13.0749
t098.tif,Cell type 1_100011,248.502,257.585,16.51428571428571428571428571,17.1588,18.4051,16.2981,11.9403,10.4403,13.3362
t098.tif,Cell type 1_111100,307.243,180.513,7.4307,19.6809,16.3305,14.6343,10.238,9.62786,14.6753
t098.tif,Cell type 1_111101,395.074,199.519,7.985271428571428571428571429,19.9104,16.1133,14.008,12.1971,9.59605,15.0377
t098.tif,Cell type 1_201110,447.98,415.641,16.31457142857142857142857143,17.4941,15.8948,16.4547,14.2134,4.4573,13.2915
t098.tif,Cell type 1_201111,515.428,404.289,17.261,16.8248,15.6755,16.6541,14.8525,5.11202,13.7425
t098.tif,Cell type 1_211100,498.588,126.848,21.52928571428571428571428571,17.1726,16.0415,15.0706,16.3733,15.2352,18.2643
t098.tif,Cell type 1_211101,567.28,169.845,19.01528571428571428571428571,16.3427,16.1205,15.3735,16.182,14.4352,18.096
t098.tif,Cell type 1_101100,155.434,369.668,14.72557142857142857142857143,17.2836,20.18,16.5373,12.1894,12.7063,8.51645
t098.tif,Cell type 1_101101,214.122,389.39,15.33357142857142857142857143,17.4928,19.6534,16.8504,12.6628,12.9687,8.57445
t098.tif,Cell type 1_111110,375.663,149.61,11.98688571428571428571428571,18.3835,15.5798,13.8851,9.81432,12.9489,18.1418
t098.tif,Cell type 1_111111,450.522,181.882,12.49734285714285714285714286,18.2625,16.2242,12.6861,9.41233,12.4574,18.8127
t098.tif,Cell type 1_201100,351.619,383.808,7.870928571428571428571428571,17.1853,14.7199,15.6408,13.201,3.09899,15.2729
t098.tif,Cell type 1_201101,432.652,403.656,10.48098571428571428571428571,16.4615,15.5344,16.0186,12.6247,3.71051,14.7237
t098.tif,Cell type 1_400000,170.988,291.193,22.33342857142857142857142857,12.6115,15.5519,12.1903,15.9211,14.1631,19.0088
t098.tif,Cell type 1_400001,229.526,285.064,22.77085714285714285714285714,11.5265,15.8655,11.5265,15.7574,14.3113,18.884
