scope,scope_type,frame_start,frame_end,frame_count,total_cells,metric,n,min,mean,median,max,p01,p05,p25,p75,p95,p99,std,unit,notes
frame_046,frame,46,46,1,26,minor_axis_length_px,26,19.1859,49.9086,50.6924,63.3246,19.3701,26.1182,46.5097,56.2789,60.2605,62.7592,10.1015,px,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,minor_radius_px,26,9.59295,24.9543,25.3462,31.6623,9.68507,13.0591,23.2549,28.1395,30.1303,31.3796,5.05075,px,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,nearest_neighbor_distance_3d_px,26,68.1288,81.8045,82.5874,100.057,68.1288,68.1712,75.3882,86.4943,96.9836,99.3531,8.56212,px,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,nearest_neighbor_distance_xy_px,26,27.0151,47.3208,41.7515,87.5963,27.0151,28.0701,32.316,57.4473,75.5939,84.9888,16.477,px,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,neighbors_within_30px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,neighbors_within_40px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,neighbors_within_50px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,pairwise_center_distance_3d_px,325,68.1288,212.955,205.21,461.332,76.1725,89.7558,139.88,276.719,372.413,432.16,87.76,px,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,pairwise_center_distance_xy_px,325,27.0151,204.26,198.112,461.181,33.1245,72.0285,129.512,269.731,367.432,430.384,92.6461,px,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,axis_ratio_major_minor,26,1.04156,1.30994,1.21189,2.74209,1.04189,1.04319,1.07565,1.31698,2.37613,2.71774,0.420703,ratio,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,cell_count_per_frame,1,26,26,26,26,26,26,26,26,26,26,0,cells,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,ellipsoid_volume_px3,26,22800.9,92538.6,88533.9,188698,23047.3,33796.1,73848.3,108236,152438,180496,34408.4,px^3,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,major_axis_length_px,26,52.6094,61.4967,60.3688,80.5752,52.6296,52.8936,57.0838,63.9079,76.6232,80.1222,6.92238,px,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,major_radius_px,26,26.3047,30.7484,30.1844,40.2876,26.3148,26.4468,28.5419,31.9539,38.3116,40.0611,3.46119,px,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,middle_axis_length_px,26,43.1428,55.3291,56.3194,73.247,43.1762,44.1741,50.5973,58.6784,65.5962,71.4599,6.73927,px,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,middle_radius_px,26,21.5714,27.6645,28.1597,36.6235,21.5881,22.087,25.2987,29.3392,32.7981,35.73,3.36964,px,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,minor_axis_length_px,26,19.1859,49.8762,50.6924,63.3246,19.3701,26.1182,46.5097,56.2789,60.2605,62.7592,10.1074,px,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,minor_radius_px,26,9.59295,24.9381,25.3462,31.6623,9.68507,13.0591,23.2549,28.1395,30.1303,31.3796,5.05372,px,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,nearest_neighbor_distance_3d_px,26,67.3493,81.2902,80.4263,94.5563,67.3493,68.2662,75.7761,88.2468,93.3422,94.3405,7.89945,px,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,nearest_neighbor_distance_xy_px,26,25.1835,46.3561,41.9448,76.852,25.1835,26.6343,40.1195,57.0654,71.0218,75.5427,14.3075,px,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,neighbors_within_30px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,neighbors_within_40px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,neighbors_within_50px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,pairwise_center_distance_3d_px,325,67.3493,212.346,201.579,457.448,76.0171,90.5565,140.422,272.835,368.175,430.257,87.5743,px,verified output only; failed or incomplete run folders excluded
frame_047,frame,47,47,1,26,pairwise_center_distance_xy_px,325,25.1835,203.815,194.422,457.151,40.3729,70.7664,128.509,266.928,366.952,428.964,92.4909,px,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,axis_ratio_major_minor,26,1.04156,1.30994,1.21189,2.74209,1.04189,1.04319,1.07565,1.31698,2.37613,2.71774,0.420703,ratio,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,cell_count_per_frame,1,26,26,26,26,26,26,26,26,26,26,0,cells,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,ellipsoid_volume_px3,26,22800.9,92538.6,88533.9,188698,23047.3,33796.1,73848.3,108236,152438,180496,34408.4,px^3,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,major_axis_length_px,26,52.6094,61.4967,60.3688,80.5752,52.6296,52.8936,57.0838,63.9079,76.6232,80.1222,6.92238,px,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,major_radius_px,26,26.3047,30.7484,30.1844,40.2876,26.3148,26.4468,28.5419,31.9539,38.3116,40.0611,3.46119,px,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,middle_axis_length_px,26,43.1428,55.3291,56.3194,73.247,43.1762,44.1741,50.5973,58.6784,65.5962,71.4599,6.73927,px,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,middle_radius_px,26,21.5714,27.6645,28.1597,36.6235,21.5881,22.087,25.2987,29.3392,32.7981,35.73,3.36964,px,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,minor_axis_length_px,26,19.1859,49.8762,50.6924,63.3246,19.3701,26.1182,46.5097,56.2789,60.2605,62.7592,10.1074,px,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,minor_radius_px,26,9.59295,24.9381,25.3462,31.6623,9.68507,13.0591,23.2549,28.1395,30.1303,31.3796,5.05372,px,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,nearest_neighbor_distance_3d_px,26,66.4285,80.3814,77.8416,98.5005,66.4285,67.0772,74.3874,88.7614,95.6614,98.1094,9.0824,px,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,nearest_neighbor_distance_xy_px,26,25.7662,43.2869,37.6632,73.0635,25.7662,25.9111,35.625,55.4662,69.156,72.2744,14.2542,px,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,neighbors_within_30px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,neighbors_within_40px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,neighbors_within_50px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,pairwise_center_distance_3d_px,325,66.4285,213.311,204.621,452.764,74.8828,90.6388,138.538,273.882,369.012,424.999,87.5343,px,verified output only; failed or incomplete run folders excluded
frame_048,frame,48,48,1,26,pairwise_center_distance_xy_px,325,25.7662,204.406,196.477,452.465,35.8093,70.8244,126.058,270.31,366.351,424.139,92.7099,px,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,axis_ratio_major_minor,26,1.04156,1.30994,1.21189,2.74209,1.04189,1.04319,1.07565,1.31698,2.37613,2.71774,0.420703,ratio,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,cell_count_per_frame,1,26,26,26,26,26,26,26,26,26,26,0,cells,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,ellipsoid_volume_px3,26,22800.9,92538.6,88533.9,188698,23047.3,33796.1,73848.3,108236,152438,180496,34408.4,px^3,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,major_axis_length_px,26,52.6094,61.4967,60.3688,80.5752,52.6296,52.8936,57.0838,63.9079,76.6232,80.1222,6.92238,px,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,major_radius_px,26,26.3047,30.7484,30.1844,40.2876,26.3148,26.4468,28.5419,31.9539,38.3116,40.0611,3.46119,px,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,middle_axis_length_px,26,43.1428,55.3291,56.3194,73.247,43.1762,44.1741,50.5973,58.6784,65.5962,71.4599,6.73927,px,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,middle_radius_px,26,21.5714,27.6645,28.1597,36.6235,21.5881,22.087,25.2987,29.3392,32.7981,35.73,3.36964,px,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,minor_axis_length_px,26,19.1859,49.8762,50.6924,63.3246,19.3701,26.1182,46.5097,56.2789,60.2605,62.7592,10.1074,px,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,minor_radius_px,26,9.59295,24.9381,25.3462,31.6623,9.68507,13.0591,23.2549,28.1395,30.1303,31.3796,5.05372,px,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,nearest_neighbor_distance_3d_px,26,73.5004,81.6945,77.3775,97.0685,73.5004,73.5412,74.7707,88.0404,96.0548,96.8443,8.31588,px,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,nearest_neighbor_distance_xy_px,26,24.8592,44.3229,38.5413,74.9288,24.8592,25.1103,36.7403,57.382,70.2663,74.1689,15.0214,px,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,neighbors_within_30px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,neighbors_within_40px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,neighbors_within_50px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,pairwise_center_distance_3d_px,325,73.5004,213.528,204.787,456.897,74.834,93.0112,145.098,275.694,367.04,423.658,87.0339,px,verified output only; failed or incomplete run folders excluded
frame_049,frame,49,49,1,26,pairwise_center_distance_xy_px,325,24.8592,204.483,195.51,456.741,36.7694,73.7714,128.45,270.639,365.323,423.236,92.2909,px,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,axis_ratio_major_minor,26,1.04156,1.30994,1.21189,2.74209,1.04189,1.04319,1.07565,1.31698,2.37613,2.71774,0.420703,ratio,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,cell_count_per_frame,1,26,26,26,26,26,26,26,26,26,26,0,cells,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,ellipsoid_volume_px3,26,22800.9,92538.6,88533.9,188698,23047.3,33796.1,73848.3,108236,152438,180496,34408.4,px^3,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,major_axis_length_px,26,52.6094,61.4967,60.3688,80.5752,52.6296,52.8936,57.0838,63.9079,76.6232,80.1222,6.92238,px,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,major_radius_px,26,26.3047,30.7484,30.1844,40.2876,26.3148,26.4468,28.5419,31.9539,38.3116,40.0611,3.46119,px,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,middle_axis_length_px,26,43.1428,55.3291,56.3194,73.247,43.1762,44.1741,50.5973,58.6784,65.5962,71.4599,6.73927,px,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,middle_radius_px,26,21.5714,27.6645,28.1597,36.6235,21.5881,22.087,25.2987,29.3392,32.7981,35.73,3.36964,px,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,minor_axis_length_px,26,19.1859,49.8762,50.6924,63.3246,19.3701,26.1182,46.5097,56.2789,60.2605,62.7592,10.1074,px,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,minor_radius_px,26,9.59295,24.9381,25.3462,31.6623,9.68507,13.0591,23.2549,28.1395,30.1303,31.3796,5.05372,px,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,nearest_neighbor_distance_3d_px,26,72.1787,81.5666,80.2384,99.5127,72.1787,72.6907,75.9809,87.8171,94.4826,98.3456,7.58918,px,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,nearest_neighbor_distance_xy_px,26,19.7569,45.4323,45.0493,74.5256,19.7569,22.1929,37.795,53.8279,65.1988,72.1939,13.178,px,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,neighbors_within_30px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,neighbors_within_40px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,neighbors_within_50px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,pairwise_center_distance_3d_px,325,72.1787,213.412,204.978,449.374,76.0337,92.0376,140.894,276.006,366.526,420.719,86.879,px,verified output only; failed or incomplete run folders excluded
frame_050,frame,50,50,1,26,pairwise_center_distance_xy_px,325,19.7569,204.387,195.042,449.276,38.8494,72.4993,130.022,269.921,362.594,419.933,92.0146,px,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,axis_ratio_major_minor,26,1.04156,1.30994,1.21189,2.74209,1.04189,1.04319,1.07565,1.31698,2.37613,2.71774,0.420703,ratio,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,cell_count_per_frame,1,26,26,26,26,26,26,26,26,26,26,0,cells,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,ellipsoid_volume_px3,26,22800.9,92538.6,88533.9,188698,23047.3,33796.1,73848.3,108236,152438,180496,34408.4,px^3,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,major_axis_length_px,26,52.6094,61.4967,60.3688,80.5752,52.6296,52.8936,57.0838,63.9079,76.6232,80.1222,6.92238,px,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,major_radius_px,26,26.3047,30.7484,30.1844,40.2876,26.3148,26.4468,28.5419,31.9539,38.3116,40.0611,3.46119,px,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,middle_axis_length_px,26,43.1428,55.3291,56.3194,73.247,43.1762,44.1741,50.5973,58.6784,65.5962,71.4599,6.73927,px,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,middle_radius_px,26,21.5714,27.6645,28.1597,36.6235,21.5881,22.087,25.2987,29.3392,32.7981,35.73,3.36964,px,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,minor_axis_length_px,26,19.1859,49.8762,50.6924,63.3246,19.3701,26.1182,46.5097,56.2789,60.2605,62.7592,10.1074,px,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,minor_radius_px,26,9.59295,24.9381,25.3462,31.6623,9.68507,13.0591,23.2549,28.1395,30.1303,31.3796,5.05372,px,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,nearest_neighbor_distance_3d_px,26,62.9472,80.5072,80.8394,102.569,62.9472,64.5106,73.735,90.2297,93.7442,100.427,9.95941,px,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,nearest_neighbor_distance_xy_px,26,14.1295,44.33,41.039,83.3531,14.1295,18.2754,34.0137,53.8029,69.4496,80.3118,15.7978,px,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,neighbors_within_30px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,neighbors_within_40px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,neighbors_within_50px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_051,frame,51,51,1,26,pairwise_center_distance_3d_px,325,62.9472,213.938,201.756,450.255,73.7896,92.4416,141.61,276.089,369.931,425.377,87.8813,px,verified output only; failed or incomplete run folders excluded
