frame,gt_label,gt_x,gt_y,gt_z,nearest_pred_dist,nearest_pred_name,nearest_pred_x,nearest_pred_y,nearest_pred_z
187,64,214.0,183.0,77.0,,,,,
187,65,257.0,181.0,70.0,,,,,
187,71,170.0,286.0,182.0,,,,,
187,72,212.0,294.0,175.0,,,,,
187,74,212.0,283.0,161.0,,,,,
187,75,232.0,310.0,140.0,,,,,
187,78,160.0,286.0,161.0,,,,,
187,79,179.0,317.0,154.0,,,,,
187,81,179.0,352.0,168.0,,,,,
187,82,216.0,349.0,147.0,,,,,
187,86,213.0,336.0,175.0,,,,,
187,87,241.0,324.0,182.0,,,,,
187,89,266.0,354.0,175.0,,,,,
187,90,302.0,352.0,168.0,,,,,
187,93,245.0,287.0,175.0,,,,,
187,94,278.0,313.0,154.0,,,,,
187,96,282.0,306.0,168.0,,,,,
187,97,312.0,298.0,154.0,,,,,
187,102,133.0,344.0,126.0,,,,,
187,103,157.0,362.0,112.0,,,,,
187,105,162.0,379.0,133.0,,,,,
187,106,191.0,392.0,126.0,,,,,
187,109,213.0,381.0,154.0,,,,,
187,110,237.0,372.0,175.0,,,,,
187,112,263.0,388.0,168.0,,,,,
187,113,299.0,393.0,161.0,,,,,
187,117,170.0,388.0,105.0,,,,,
187,118,195.0,398.0,98.0,,,,,
187,120,217.0,410.0,112.0,,,,,
187,121,238.0,415.0,91.0,,,,,
187,124,192.0,367.0,84.0,,,,,
187,125,230.0,385.0,77.0,,,,,
187,127,258.0,396.0,91.0,,,,,
187,128,300.0,400.0,84.0,,,,,
187,135,133.0,264.0,161.0,,,,,
187,136,154.0,221.0,154.0,,,,,
187,138,141.0,260.0,126.0,,,,,
187,139,174.0,271.0,105.0,,,,,
187,142,160.0,248.0,154.0,,,,,
187,143,195.0,239.0,154.0,,,,,
187,145,195.0,219.0,175.0,,,,,
187,146,233.0,205.0,161.0,,,,,
187,150,169.0,276.0,140.0,,,,,
187,151,205.0,279.0,126.0,,,,,
187,153,235.0,302.0,126.0,,,,,
187,154,273.0,308.0,105.0,,,,,
187,157,175.0,232.0,126.0,,,,,
187,158,215.0,243.0,126.0,,,,,
187,160,258.0,244.0,126.0,,,,,
187,161,301.0,208.0,112.0,,,,,
187,166,220.0,255.0,182.0,,,,,
187,167,242.0,226.0,182.0,,,,,
187,169,229.0,247.0,161.0,,,,,
187,170,264.0,263.0,154.0,,,,,
187,173,265.0,260.0,175.0,,,,,
187,174,306.0,264.0,175.0,,,,,
187,176,286.0,227.0,161.0,,,,,
187,177,322.0,230.0,161.0,,,,,
187,181,256.0,201.0,175.0,,,,,
187,182,298.0,213.0,175.0,,,,,
187,184,299.0,161.0,182.0,,,,,
187,185,357.0,174.0,175.0,,,,,
187,188,211.0,168.0,168.0,,,,,
187,189,250.0,164.0,182.0,,,,,
187,191,283.0,158.0,168.0,,,,,
187,192,313.0,131.0,168.0,,,,,
187,198,161.0,231.0,63.0,,,,,
187,199,194.0,259.0,49.0,,,,,
187,201,217.0,247.0,56.0,,,,,
187,202,245.0,265.0,56.0,,,,,
187,205,274.0,266.0,56.0,,,,,
187,206,308.0,255.0,49.0,,,,,
187,208,351.0,245.0,49.0,,,,,
187,209,391.0,231.0,49.0,,,,,
187,213,188.0,207.0,56.0,,,,,
187,214,220.0,198.0,56.0,,,,,
187,216,254.0,224.0,56.0,,,,,
187,217,284.0,202.0,56.0,,,,,
187,220,270.0,155.0,56.0,,,,,
187,221,301.0,165.0,56.0,,,,,
187,223,324.0,173.0,70.0,,,,,
187,224,355.0,174.0,56.0,,,,,
187,229,381.0,300.0,49.0,,,,,
187,230,402.0,338.0,56.0,,,,,
187,232,428.0,315.0,49.0,,,,,
187,233,463.0,343.0,63.0,,,,,
187,236,431.0,371.0,63.0,,,,,
187,237,485.0,367.0,77.0,,,,,
187,239,519.0,345.0,63.0,,,,,
187,240,560.0,335.0,91.0,,,,,
187,244,353.0,126.0,63.0,,,,,
187,245,391.0,128.0,63.0,,,,,
187,247,422.0,157.0,56.0,,,,,
187,248,471.0,164.0,63.0,,,,,
187,251,424.0,119.0,70.0,,,,,
187,252,478.0,131.0,77.0,,,,,
187,254,513.0,161.0,77.0,,,,,
187,255,563.0,186.0,91.0,,,,,
187,263,166.0,285.0,56.0,,,,,
187,264,210.0,303.0,49.0,,,,,
187,266,253.0,312.0,56.0,,,,,
187,267,295.0,316.0,56.0,,,,,
187,270,271.0,350.0,49.0,,,,,
187,271,309.0,360.0,56.0,,,,,
187,273,334.0,350.0,56.0,,,,,
187,274,363.0,334.0,56.0,,,,,
187,278,186.0,353.0,63.0,,,,,
187,279,225.0,369.0,56.0,,,,,
187,281,251.0,388.0,63.0,,,,,
187,282,282.0,386.0,56.0,,,,,
187,285,299.0,419.0,70.0,,,,,
187,286,336.0,407.0,77.0,,,,,
187,288,370.0,422.0,91.0,,,,,
187,289,408.0,424.0,98.0,,,,,
187,294,359.0,382.0,70.0,,,,,
187,295,391.0,375.0,77.0,,,,,
187,297,417.0,402.0,77.0,,,,,
187,298,455.0,404.0,84.0,,,,,
187,301,526.0,375.0,91.0,,,,,
187,302,561.0,370.0,98.0,,,,,
187,304,570.0,350.0,119.0,,,,,
187,305,575.0,347.0,147.0,,,,,
187,309,451.0,417.0,112.0,,,,,
187,310,478.0,396.0,126.0,,,,,
187,312,489.0,392.0,98.0,,,,,
187,313,521.0,381.0,126.0,,,,,
187,316,494.0,375.0,140.0,,,,,
187,317,517.0,357.0,154.0,,,,,
187,319,544.0,367.0,161.0,,,,,
187,320,560.0,338.0,175.0,,,,,
187,326,231.0,402.0,147.0,,,,,
187,327,261.0,407.0,154.0,,,,,
187,329,260.0,419.0,133.0,,,,,
187,330,294.0,419.0,133.0,,,,,
187,333,251.0,410.0,112.0,,,,,
187,334,282.0,420.0,112.0,,,,,
187,336,310.0,418.0,112.0,,,,,
187,337,337.0,426.0,119.0,,,,,
187,341,310.0,380.0,182.0,,,,,
187,342,337.0,358.0,161.0,,,,,
187,344,367.0,354.0,168.0,,,,,
187,345,399.0,339.0,161.0,,,,,
187,348,334.0,311.0,175.0,,,,,
187,349,432.0,298.0,161.0,,,,,
187,351,403.0,297.0,182.0,,,,,
187,352,442.0,284.0,182.0,,,,,
187,357,314.0,390.0,140.0,,,,,
187,358,337.0,422.0,140.0,,,,,
187,360,383.0,386.0,168.0,,,,,
187,361,420.0,382.0,168.0,,,,,
187,364,363.0,401.0,147.0,,,,,
187,365,411.0,420.0,147.0,,,,,
187,367,443.0,403.0,147.0,,,,,
187,368,473.0,383.0,154.0,,,,,
187,372,454.0,381.0,168.0,,,,,
187,373,487.0,362.0,168.0,,,,,
187,375,506.0,339.0,182.0,,,,,
187,376,529.0,302.0,189.0,,,,,
187,379,429.0,349.0,182.0,,,,,
187,380,456.0,329.0,175.0,,,,,
187,382,476.0,291.0,175.0,,,,,
187,383,501.0,271.0,182.0,,,,,
187,390,193.0,132.0,119.0,,,,,
187,391,213.0,122.0,105.0,,,,,
187,393,233.0,118.0,126.0,,,,,
187,394,257.0,116.0,105.0,,,,,
187,397,207.0,162.0,105.0,,,,,
187,398,234.0,149.0,91.0,,,,,
187,400,268.0,140.0,105.0,,,,,
187,401,299.0,125.0,105.0,,,,,
187,405,199.0,158.0,63.0,,,,,
187,406,234.0,158.0,63.0,,,,,
187,408,270.0,130.0,77.0,,,,,
187,409,306.0,130.0,70.0,,,,,
187,412,301.0,99.0,105.0,,,,,
187,413,336.0,100.0,98.0,,,,,
187,415,375.0,95.0,112.0,,,,,
187,416,410.0,96.0,133.0,,,,,
187,421,362.0,119.0,84.0,,,,,
187,422,397.0,114.0,91.0,,,,,
187,424,419.0,98.0,98.0,,,,,
187,425,454.0,101.0,105.0,,,,,
187,428,531.0,151.0,91.0,,,,,
187,429,561.0,157.0,105.0,,,,,
187,431,586.0,178.0,119.0,,,,,
187,432,590.0,188.0,140.0,,,,,
187,436,445.0,100.0,133.0,,,,,
187,437,490.0,115.0,133.0,,,,,
187,439,494.0,117.0,105.0,,,,,
187,440,527.0,134.0,119.0,,,,,
187,443,514.0,137.0,140.0,,,,,
187,444,543.0,163.0,147.0,,,,,
187,446,572.0,178.0,154.0,,,,,
187,447,578.0,212.0,175.0,,,,,
187,453,239.0,147.0,161.0,,,,,
187,454,267.0,129.0,161.0,,,,,
187,456,285.0,135.0,140.0,,,,,
187,457,309.0,116.0,147.0,,,,,
187,460,256.0,120.0,133.0,,,,,
187,461,295.0,110.0,133.0,,,,,
187,463,333.0,108.0,126.0,,,,,
187,464,348.0,103.0,147.0,,,,,
187,468,316.0,179.0,161.0,,,,,
187,469,361.0,174.0,154.0,,,,,
187,471,391.0,189.0,175.0,,,,,
187,472,423.0,197.0,175.0,,,,,
187,475,351.0,219.0,175.0,,,,,
187,476,387.0,243.0,175.0,,,,,
187,478,430.0,236.0,175.0,,,,,
187,479,481.0,235.0,175.0,,,,,
187,484,339.0,126.0,147.0,,,,,
187,485,360.0,121.0,175.0,,,,,
187,487,411.0,157.0,168.0,,,,,
187,488,447.0,155.0,182.0,,,,,
187,491,392.0,128.0,161.0,,,,,
187,492,428.0,125.0,168.0,,,,,
187,494,458.0,128.0,161.0,,,,,
187,495,494.0,138.0,161.0,,,,,
187,499,479.0,153.0,175.0,,,,,
187,500,510.0,163.0,168.0,,,,,
187,502,532.0,196.0,168.0,,,,,
187,503,540.0,220.0,182.0,,,,,
187,506,455.0,191.0,175.0,,,,,
187,507,491.0,194.0,168.0,,,,,
187,509,504.0,236.0,168.0,,,,,
187,510,533.0,253.0,175.0,,,,,
187,518,137.0,266.0,112.0,,,,,
187,519,168.0,266.0,84.0,,,,,
187,521,210.0,300.0,77.0,,,,,
187,522,255.0,292.0,77.0,,,,,
187,525,207.0,283.0,98.0,,,,,
187,526,252.0,278.0,98.0,,,,,
187,527,284.0,255.0,98.0,,,,,
187,533,283.0,290.0,126.0,,,,,
187,534,316.0,290.0,126.0,,,,,
187,536,328.0,280.0,140.0,,,,,
187,537,360.0,297.0,140.0,,,,,
187,539,392.0,295.0,161.0,,,,,
187,540,393.0,339.0,154.0,,,,,
187,545,163.0,320.0,119.0,,,,,
187,546,208.0,337.0,119.0,,,,,
187,547,258.0,357.0,133.0,,,,,
187,552,217.0,365.0,119.0,,,,,
187,553,259.0,347.0,105.0,,,,,
187,554,262.0,338.0,84.0,,,,,
187,559,308.0,335.0,119.0,,,,,
187,560,335.0,358.0,126.0,,,,,
187,562,313.0,370.0,105.0,,,,,
187,563,364.0,348.0,84.0,,,,,
187,569,156.0,225.0,112.0,,,,,
187,570,192.0,222.0,98.0,,,,,
187,572,212.0,236.0,77.0,,,,,
187,573,254.0,245.0,77.0,,,,,
187,576,224.0,214.0,105.0,,,,,
187,577,266.0,214.0,105.0,,,,,
187,578,328.0,204.0,91.0,,,,,
187,582,295.0,233.0,140.0,,,,,
187,583,325.0,235.0,126.0,,,,,
187,585,347.0,252.0,161.0,,,,,
187,586,370.0,235.0,147.0,,,,,
187,588,399.0,228.0,154.0,,,,,
187,589,424.0,252.0,154.0,,,,,
187,594,191.0,199.0,140.0,,,,,
187,595,229.0,201.0,126.0,,,,,
187,596,266.0,177.0,147.0,,,,,
187,599,234.0,158.0,126.0,,,,,
187,600,284.0,178.0,126.0,,,,,
187,601,292.0,178.0,91.0,,,,,
187,604,322.0,185.0,133.0,,,,,
187,605,359.0,168.0,133.0,,,,,
187,607,335.0,152.0,105.0,,,,,
187,608,362.0,160.0,84.0,,,,,
187,613,296.0,302.0,91.0,,,,,
187,614,365.0,269.0,77.0,,,,,
187,616,346.0,309.0,105.0,,,,,
187,617,403.0,290.0,91.0,,,,,
187,620,311.0,232.0,84.0,,,,,
187,621,384.0,230.0,77.0,,,,,
187,623,351.0,219.0,112.0,,,,,
187,624,418.0,229.0,112.0,,,,,
187,628,415.0,267.0,77.0,,,,,
187,629,469.0,288.0,91.0,,,,,
187,631,505.0,277.0,77.0,,,,,
187,632,539.0,277.0,133.0,,,,,
187,635,400.0,189.0,91.0,,,,,
187,636,448.0,195.0,84.0,,,,,
187,638,465.0,228.0,84.0,,,,,
187,639,513.0,240.0,112.0,,,,,
187,646,480.0,296.0,49.0,,,,,
187,647,536.0,282.0,56.0,,,,,
187,649,570.0,277.0,70.0,,,,,
187,650,590.0,304.0,91.0,,,,,
187,652,577.0,286.0,168.0,,,,,
187,654,601.0,302.0,147.0,,,,,
187,655,570.0,299.0,182.0,,,,,
187,659,430.0,350.0,126.0,,,,,
187,660,454.0,307.0,154.0,,,,,
187,662,470.0,327.0,126.0,,,,,
187,663,499.0,297.0,161.0,,,,,
187,666,486.0,341.0,105.0,,,,,
187,667,518.0,328.0,112.0,,,,,
187,669,534.0,330.0,133.0,,,,,
187,670,535.0,283.0,161.0,,,,,
187,675,433.0,227.0,49.0,,,,,
187,676,499.0,208.0,56.0,,,,,
187,678,536.0,217.0,63.0,,,,,
187,679,582.0,229.0,84.0,,,,,
187,682,606.0,284.0,126.0,,,,,
187,683,601.0,236.0,105.0,,,,,
187,685,604.0,241.0,147.0,,,,,
187,686,578.0,254.0,175.0,,,,,
187,690,429.0,182.0,133.0,,,,,
187,691,464.0,235.0,154.0,,,,,
187,693,479.0,188.0,126.0,,,,,
187,694,505.0,231.0,154.0,,,,,
187,697,495.0,171.0,105.0,,,,,
187,698,520.0,185.0,126.0,,,,,
187,700,556.0,197.0,126.0,,,,,
187,701,548.0,236.0,154.0,,,,,
187,706,368.0,371.0,105.0,,,,,
187,707,409.88732394366195,370.0845070422535,112.19718309859155,,,,,
187,709,414.0,367.0,105.0,,,,,
187,710,450.0,337.0,91.0,,,,,
187,713,369.0,150.0,112.0,,,,,
187,714,399.0,161.0,133.0,,,,,
187,716,429.0,137.0,126.0,,,,,
187,717,457.0,153.0,98.0,,,,,
187,719,444.0,260.0,133.0,,,,,
187,720,392.0,312.0,140.0,,,,,
188,8,135.0,327.0,147.0,,,,,
188,9,161.0,356.0,147.0,,,,,
188,11,122.0,295.0,140.0,,,,,
188,12,119.0,239.0,140.0,,,,,
188,15,123.0,307.0,119.0,,,,,
188,16,107.0,263.0,119.0,,,,,
188,18,121.0,214.0,112.0,,,,,
188,19,143.0,188.0,126.0,,,,,
188,23,135.0,203.0,147.0,,,,,
188,24,174.0,192.0,168.0,,,,,
188,26,171.0,168.0,161.0,,,,,
188,27,199.0,152.0,140.0,,,,,
188,30,163.0,164.0,126.0,,,,,
188,31,183.0,162.0,119.0,,,,,
188,33,156.0,179.0,105.0,,,,,
188,34,181.0,161.0,91.0,,,,,
188,39,124.0,309.0,98.0,,,,,
188,40,137.0,308.0,91.0,,,,,
188,42,142.0,332.0,98.0,,,,,
188,43,167.0,349.0,91.0,,,,,
188,46,146.0,265.0,70.0,,,,,
188,47,176.0,312.0,70.0,,,,,
188,49,203.0,343.0,70.0,,,,,
188,50,253.0,343.0,63.0,,,,,
188,54,106.0,243.0,105.0,,,,,
188,55,126.0,263.0,91.0,,,,,
188,57,131.0,209.0,91.0,,,,,
188,58,148.0,191.0,84.0,,,,,
188,61,154.0,233.0,77.0,,,,,
188,62,178.0,211.0,70.0,,,,,
188,64,215.0,184.0,77.0,,,,,
188,65,256.0,177.0,70.0,,,,,
188,71,173.0,292.0,182.0,,,,,
188,72,216.0,302.0,182.0,,,,,
188,74,211.0,285.0,161.0,,,,,
188,75,235.0,312.0,140.0,,,,,
188,78,160.0,285.0,161.0,,,,,
188,79,181.0,317.0,154.0,,,,,
188,81,177.0,355.0,168.0,,,,,
188,82,220.0,351.0,154.0,,,,,
188,86,218.0,342.0,175.0,,,,,
188,87,248.0,327.0,175.0,,,,,
188,89,272.0,356.0,175.0,,,,,
188,90,304.0,354.0,168.0,,,,,
188,93,245.0,293.0,175.0,,,,,
188,94,280.0,314.0,154.0,,,,,
188,96,286.0,304.0,168.0,,,,,
188,97,313.0,301.0,154.0,,,,,
188,102,131.0,344.0,126.0,,,,,
188,103,156.0,361.0,119.0,,,,,
188,105,168.0,381.0,140.0,,,,,
188,106,193.0,390.0,126.0,,,,,
188,109,218.0,382.0,147.0,,,,,
188,110,243.0,376.0,182.0,,,,,
188,112,268.0,390.0,168.0,,,,,
188,113,301.0,401.0,161.0,,,,,
188,117,175.0,386.0,105.0,,,,,
188,118,193.0,397.0,91.0,,,,,
188,120,215.0,405.0,112.0,,,,,
188,121,236.0,411.0,84.0,,,,,
188,124,189.0,367.0,84.0,,,,,
188,125,220.0,383.0,77.0,,,,,
188,127,258.0,392.0,84.0,,,,,
188,128,299.0,403.0,84.0,,,,,
188,135,132.0,265.0,161.0,,,,,
188,136,159.0,221.0,161.0,,,,,
188,138,144.0,260.0,133.0,,,,,
188,139,174.0,274.0,112.0,,,,,
188,142,161.0,249.0,161.0,,,,,
188,143,197.0,242.0,154.0,,,,,
188,145,196.0,226.0,182.0,,,,,
188,146,233.0,206.0,168.0,,,,,
188,150,167.0,274.0,140.0,,,,,
188,151,208.0,281.0,133.0,,,,,
188,153,239.0,307.0,119.0,,,,,
188,154,275.0,306.0,112.0,,,,,
188,157,176.0,234.0,126.0,,,,,
188,158,215.0,245.0,126.0,,,,,
188,160,255.0,244.0,133.0,,,,,
188,161,301.0,204.0,112.0,,,,,
188,166,222.0,261.0,182.0,,,,,
188,167,243.0,232.0,182.0,,,,,
188,169,233.0,249.0,161.0,,,,,
188,170,264.0,263.0,154.0,,,,,
188,173,269.0,261.0,168.0,,,,,
188,174,312.0,262.0,175.0,,,,,
188,176,287.0,226.0,161.0,,,,,
188,177,325.0,226.0,161.0,,,,,
188,181,256.0,204.0,182.0,,,,,
188,182,298.0,216.0,182.0,,,,,
188,184,300.0,161.0,182.0,,,,,
188,185,356.0,175.0,175.0,,,,,
188,188,220.0,169.0,175.0,,,,,
188,189,258.0,166.0,182.0,,,,,
188,191,288.0,158.0,161.0,,,,,
188,192,320.0,132.0,168.0,,,,,
188,198,160.0,231.0,63.0,,,,,
188,199,190.0,260.0,49.0,,,,,
188,201,217.0,247.0,56.0,,,,,
188,202,244.0,258.0,56.0,,,,,
188,205,272.0,264.0,56.0,,,,,
188,206,305.0,248.0,49.0,,,,,
188,208,352.0,242.0,49.0,,,,,
188,209,397.0,227.0,56.0,,,,,
188,213,187.0,207.0,56.0,,,,,
188,214,220.0,198.0,56.0,,,,,
188,216,252.0,220.0,56.0,,,,,
188,217,285.0,197.0,63.0,,,,,
188,220,271.0,154.0,63.0,,,,,
188,221,303.0,160.0,56.0,,,,,
188,223,325.0,170.0,70.0,,,,,
188,224,356.0,172.0,56.0,,,,,
188,229,381.0,298.0,49.0,,,,,
188,230,403.0,334.0,56.0,,,,,
188,232,426.0,314.0,49.0,,,,,
188,233,463.0,340.0,56.0,,,,,
188,236,428.0,372.0,63.0,,,,,
188,237,482.0,368.0,77.0,,,,,
188,239,515.0,347.0,70.0,,,,,
188,240,564.0,336.0,91.0,,,,,
188,244,353.0,126.0,63.0,,,,,
188,245,393.0,127.0,70.0,,,,,
188,247,421.0,155.0,56.0,,,,,
188,248,473.0,161.0,63.0,,,,,
188,251,424.0,116.0,70.0,,,,,
188,252,478.0,128.0,77.0,,,,,
188,254,514.0,158.0,70.0,,,,,
188,255,567.0,181.0,91.0,,,,,
188,263,168.0,289.0,56.0,,,,,
188,264,213.0,304.0,56.0,,,,,
188,266,253.0,307.0,49.0,,,,,
188,267,295.0,314.0,49.0,,,,,
188,270,271.0,343.0,49.0,,,,,
188,271,302.0,357.0,49.0,,,,,
188,273,332.0,353.0,56.0,,,,,
188,274,359.0,333.0,63.0,,,,,
188,278,181.0,347.0,56.0,,,,,
188,279,220.0,366.0,56.0,,,,,
188,281,248.0,386.0,63.0,,,,,
188,282,279.0,385.0,56.0,,,,,
188,285,296.0,420.0,70.0,,,,,
188,286,334.0,410.0,77.0,,,,,
188,288,371.0,420.0,98.0,,,,,
188,289,408.0,423.0,105.0,,,,,
188,294,357.0,379.0,70.0,,,,,
188,295,386.0,371.0,70.0,,,,,
188,297,415.0,400.0,77.0,,,,,
188,298,451.0,403.0,84.0,,,,,
188,301,528.0,371.0,98.0,,,,,
188,302,559.0,370.0,105.0,,,,,
188,304,575.0,352.0,119.0,,,,,
188,305,574.0,348.0,140.0,,,,,
188,309,450.0,416.0,112.0,,,,,
188,310,477.0,401.0,126.0,,,,,
188,312,487.0,392.0,98.0,,,,,
188,313,520.0,383.0,126.0,,,,,
188,316,494.0,378.0,140.0,,,,,
188,317,511.0,360.0,154.0,,,,,
188,319,546.0,363.0,161.0,,,,,
188,320,558.0,336.0,175.0,,,,,
188,326,234.0,407.0,140.0,,,,,
188,327,263.0,410.0,147.0,,,,,
188,329,255.0,413.0,126.0,,,,,
188,330,295.0,418.0,133.0,,,,,
188,333,250.0,411.0,112.0,,,,,
188,334,280.0,421.0,112.0,,,,,
188,336,310.0,415.0,105.0,,,,,
188,337,337.0,428.0,119.0,,,,,
188,341,312.0,380.0,182.0,,,,,
188,342,339.0,359.0,154.0,,,,,
188,344,366.0,354.0,168.0,,,,,
188,345,396.0,346.0,168.0,,,,,
188,348,336.0,315.0,175.0,,,,,
188,349,436.0,300.0,161.0,,,,,
188,351,405.0,297.0,182.0,,,,,
188,352,442.0,286.0,182.0,,,,,
188,357,315.0,393.0,140.0,,,,,
188,358,336.0,424.0,140.0,,,,,
188,360,386.0,389.0,168.0,,,,,
188,361,420.0,388.0,175.0,,,,,
188,364,359.0,402.0,147.0,,,,,
188,365,406.0,421.0,154.0,,,,,
188,367,442.0,406.0,147.0,,,,,
188,368,470.0,386.0,154.0,,,,,
188,372,450.0,378.0,168.0,,,,,
188,373,483.0,364.0,168.0,,,,,
188,375,505.0,336.0,182.0,,,,,
188,376,529.0,300.0,189.0,,,,,
188,379,425.0,347.0,175.0,,,,,
188,380,457.0,330.0,175.0,,,,,
188,382,480.0,293.0,175.0,,,,,
188,383,501.0,274.0,175.0,,,,,
188,390,192.0,132.0,126.0,,,,,
188,391,210.0,124.0,105.0,,,,,
188,393,233.0,118.0,126.0,,,,,
188,394,258.0,114.0,105.0,,,,,
188,397,209.0,160.0,105.0,,,,,
188,398,233.0,147.0,98.0,,,,,
188,400,267.0,138.0,105.0,,,,,
188,401,296.0,122.0,105.0,,,,,
188,405,194.0,165.0,63.0,,,,,
188,406,230.0,161.0,63.0,,,,,
188,408,268.0,128.0,77.0,,,,,
188,409,303.0,130.0,70.0,,,,,
188,412,303.0,98.0,98.0,,,,,
188,413,334.0,102.0,91.0,,,,,
188,415,376.0,93.0,112.0,,,,,
188,416,412.0,95.0,133.0,,,,,
188,421,364.0,118.0,84.0,,,,,
188,422,399.0,115.0,84.0,,,,,
188,424,421.0,97.0,98.0,,,,,
188,425,454.0,101.0,105.0,,,,,
188,428,532.0,148.0,91.0,,,,,
188,429,560.0,158.0,105.0,,,,,
188,431,584.0,175.0,119.0,,,,,
188,432,590.0,187.0,140.0,,,,,
188,436,447.0,98.0,140.0,,,,,
188,437,490.0,115.0,140.0,,,,,
188,439,493.0,118.0,105.0,,,,,
188,440,526.0,137.0,119.0,,,,,
188,443,511.0,142.0,147.0,,,,,
188,444,543.0,167.0,154.0,,,,,
188,446,579.0,182.0,154.0,,,,,
188,447,575.0,212.0,168.0,,,,,
188,453,240.0,143.0,161.0,,,,,
188,454,274.0,127.0,161.0,,,,,
188,456,284.0,133.0,147.0,,,,,
188,457,308.0,112.0,147.0,,,,,
188,460,256.0,118.0,133.0,,,,,
188,461,294.0,106.0,126.0,,,,,
188,463,334.0,103.0,126.0,,,,,
188,464,352.0,101.0,147.0,,,,,
188,468,317.0,179.0,161.0,,,,,
188,469,364.0,176.0,161.0,,,,,
188,471,388.0,189.0,175.0,,,,,
188,472,422.0,199.0,175.0,,,,,
188,475,356.0,221.0,182.0,,,,,
188,476,386.0,245.0,182.0,,,,,
188,478,435.0,237.0,182.0,,,,,
188,479,492.0,238.0,182.0,,,,,
188,484,342.0,128.0,154.0,,,,,
188,485,363.0,119.0,175.0,,,,,
188,487,412.0,164.0,175.0,,,,,
188,488,443.0,154.0,175.0,,,,,
188,491,389.0,130.0,168.0,,,,,
188,492,430.0,125.0,168.0,,,,,
188,494,459.0,129.0,161.0,,,,,
188,495,492.0,136.0,161.0,,,,,
188,499,483.0,150.0,175.0,,,,,
188,500,513.0,162.0,161.0,,,,,
188,502,532.0,200.0,175.0,,,,,
188,503,544.0,219.0,189.0,,,,,
188,506,456.0,188.0,175.0,,,,,
188,507,492.0,197.0,168.0,,,,,
188,509,511.0,240.0,175.0,,,,,
188,510,535.0,254.0,175.0,,,,,
188,518,138.0,266.0,112.0,,,,,
188,519,167.0,265.0,91.0,,,,,
188,521,211.0,300.0,77.0,,,,,
188,522,256.0,286.0,77.0,,,,,
188,525,210.0,288.0,98.0,,,,,
188,526,250.0,275.0,98.0,,,,,
188,527,284.0,254.0,91.0,,,,,
188,533,284.0,290.0,133.0,,,,,
188,534,315.0,285.0,119.0,,,,,
188,536,329.0,279.0,140.0,,,,,
188,537,359.0,299.0,140.0,,,,,
188,539,397.0,296.0,175.0,,,,,
188,540,400.0,340.0,154.0,,,,,
188,545,163.0,321.0,126.0,,,,,
188,546,209.0,337.0,119.0,,,,,
188,547,267.0,363.0,133.0,,,,,
188,552,222.0,365.0,126.0,,,,,
188,553,259.0,346.0,98.0,,,,,
188,554,263.0,334.0,84.0,,,,,
188,559,307.0,337.0,119.0,,,,,
188,560,341.0,354.0,126.0,,,,,
188,562,308.0,369.0,105.0,,,,,
188,563,354.0,346.0,84.0,,,,,
188,569,155.0,224.0,119.0,,,,,
188,570,193.0,219.0,98.0,,,,,
188,572,212.0,239.0,77.0,,,,,
188,573,255.0,243.0,77.0,,,,,
188,576,227.0,214.0,112.0,,,,,
188,577,265.0,212.0,105.0,,,,,
188,578,322.0,204.0,91.0,,,,,
188,582,293.0,234.0,140.0,,,,,
188,583,325.0,233.0,126.0,,,,,
188,585,349.0,252.0,154.0,,,,,
188,586,371.0,234.0,140.0,,,,,
188,588,403.0,229.0,154.0,,,,,
188,589,423.0,255.0,154.0,,,,,
188,594,195.0,197.0,140.0,,,,,
188,595,232.0,196.0,133.0,,,,,
188,596,271.0,174.0,147.0,,,,,
188,599,235.0,155.0,133.0,,,,,
188,600,286.0,177.0,119.0,,,,,
188,601,291.0,178.0,91.0,,,,,
188,604,323.0,184.0,133.0,,,,,
188,605,361.0,170.0,133.0,,,,,
188,607,333.0,154.0,105.0,,,,,
188,608,364.0,162.0,91.0,,,,,
188,613,298.0,300.0,91.0,,,,,
188,614,364.0,268.0,77.0,,,,,
188,616,344.0,307.0,105.0,,,,,
188,617,404.0,293.0,91.0,,,,,
188,620,316.0,233.0,84.0,,,,,
188,621,382.0,227.0,77.0,,,,,
188,623,357.0,219.0,112.0,,,,,
188,624,423.0,230.0,112.0,,,,,
188,628,416.0,262.0,77.0,,,,,
188,629,470.0,286.0,91.0,,,,,
188,631,504.0,274.0,84.0,,,,,
188,632,534.0,279.0,133.0,,,,,
188,635,402.0,192.0,91.0,,,,,
188,636,452.0,196.0,91.0,,,,,
188,638,467.0,232.0,84.0,,,,,
188,639,517.0,239.0,112.0,,,,,
188,646,481.0,292.0,49.0,,,,,
188,647,533.0,286.0,56.0,,,,,
188,649,565.0,282.0,70.0,,,,,
188,650,589.0,305.0,91.0,,,,,
188,652,570.0,289.0,175.0,,,,,
188,654,601.0,303.0,147.0,,,,,
188,655,570.0,299.0,182.0,,,,,
188,659,428.0,349.0,119.0,,,,,
188,660,456.0,315.0,161.0,,,,,
188,662,473.0,334.0,126.0,,,,,
188,663,495.0,297.0,161.0,,,,,
188,666,487.0,345.0,105.0,,,,,
188,667,517.0,330.0,112.0,,,,,
188,669,532.0,332.0,133.0,,,,,
188,670,531.0,282.0,161.0,,,,,
